original_title,unified_id,detected_language_code,english_display_title
TownsFolk,67caa949518fcf99dcf3a8d2,da,TownsPeople
Mystery Detective Adventure,664b9a487387ecca9dea9bd7,en,Mystery Detective Adventure
Windrider Origins,664e983e97ac3b5f79d2bb4a,nl,Windrider Origins
Life in Adventure,5fc1b033cf14945c5a02f337,en,Life in Adventure
Goddess of Fate: Waifu RPG,6615ec0a2a36043ba4513536,en,Goddess of Fate: Waifu RPG
Pull Pull Pull Heroes,6746a6d6bf388b52daff630c,en,Pull Pull Pull Heroes
梦境侦探,5c5489b4249f1f26e0abc4d4,zh,Dream Detective
Heroes vs Crazy Wiggler,698d2fc65aba15c1834c33f2,en,Heroes vs Crazy Wiggler
아야카시 라이즈,68ad2c9056916ced1e05c024,ko,Ayakashi Rise
ダークテイルズ～鏡と狂い姫,631857080bc4520e40da2db7,ja,Dark Tales ~ The Mirror and the Mad Princess
傾世仙姬,6983123d1c8725068854a044,zh-Hant,Peerless Fairy
Cricket Team Coach 26,6842dfdbb2ffa9d807988d34,en,Cricket Team Coach 26
Live Party Bingo - Bingo Wave,63254cfba6879845fd2b2398,en,Live Party Bingo - Bingo Wave
Let Them In?,69063bf7ae7f9200549655ca,en,Let Them In?
无悠千分扑克,673fed074665bc78d7382590,zh,Wuyou Thousand Points Poker
Stick Cricket Super League,57cf11f00211a659f90002a7,en,Stick Cricket Super League
Pet Panic: Match 3 Puzzle,66c441f3b98f73ac3ab4ca46,en,Pet Panic: Match 3 Puzzle
Earn to Die Lite,55d3a19f02ac64350a000340,en,Earn to Die Lite
Serena’s Secret: Love & Merge,66834d5379b108ed3129baa8,en,Serena’s Secret: Love & Merge
Pirate Frontline,69538e6f9cda64488dd688ee,en,Pirate Frontline
Floating Sandbox,69279bcd128c560b6266aa1f,en,Floating Sandbox
Dummy ดัมมี่ ไพ่แคง เกมไพ่ไทย,5621efdf71066bad390015dc,th,"Dummy, also known as Kang, is a Thai card game."
イケメン戦国 時をかける恋,558814608f509cddaa00003d,ja,Ikemen Sengoku: Toki wo Kakeru Koi
Rush Rally 3,5c9c394e3ea9837470dacf71,en,Rush Rally 3
Car Evolve,6916bdcc43283a7106673653,en,Car Evolve
曙光英雄-组队养宠 全新玩法,5f9b2e6176da5f6da8462103,zh,Dawn Heroes - Team Up and Raise Pets: A Brand New Gameplay Feature
四季物语-梦幻改装逆袭人生,6638b31cc6b5e911bd2893e2,zh,Four Seasons Story - Dreamy Customization and a Life-Changing Story
Kickoff Tactics: Football CCG,6895fcbb1de23a41a4fbe783,en,Kickoff Tactics: Football CCG
Bingo Tycoon!,55c5308f02ac64f9c0002df7,en,Bingo Tycoon!
群星纪元,6790bb110d26bc2e9239c8eb,zh,Age of Stars
Fastlane: Road to Revenge,5843ec547ea53b02be000a4d,en,Fastlane: Road to Revenge
Hospital Fever® Doctor Games,677470e37c69d3f0f18e5ab4,en,Hospital Fever® Doctor Games
Escape from Mental Hospital,64e7a621ad4adb4e30f02dbb,en,Escape from Mental Hospital
고고 스카이,6875e54b1e2e5f694e6e48a7,ko,Go Go Sky
Guild Wars® Reforged,69f17bd9feafdc821de72a09,en,Guild Wars® Reforged
Obby bike: Parkour Adventure,65752fcc9dc77403f17251f8,en,Obby bike: Parkour Adventure
Magic War - Kingdom Legends,61bdf33d180097079e58cc1e,en,Magic War - Kingdom Legends
高能探宝团,69d0bf71be2cd27843a3e72d,zh,High-Energy Treasure Hunt Team
أرض الشجعان,6779ef500f32f96f15bdfaab,ar,Land of the brave
Block Away - Tap Out Puzzle,66dbacf678d6256e522647a3,en,Block Away - Tap Out Puzzle
剑网3无界,65ba7383594b7b67a19accda,zh,JX3 Wujie
Crossmath® - Math Puzzle Games,64081f7e869cf34ce2029bea,en,Crossmath® - Math Puzzle Games
BadukPop Go,5dafe801f8a4742be86e9b7f,en,BadukPop Go
萬靈物語,68159cbbf6a879b5c3d42f01,zh-Hant,The Tale of the Spirits
Grill Match - Food Sort Puzzle,6902b2ae9467153ccf30bb57,en,Grill Match - Food Sort Puzzle
Word Seeker,61ca839a5cce4b6698908d92,en,Word Seeker
Fishing Blitz!,640631d8ad4adb1450b12312,en,Fishing Blitz!
Pyramid of Mahjong: Tile Game,5f59800d53670277f937184f,en,Pyramid of Mahjong: Tile Game
HotDance-ID,69f8135ecbd767c2a168af75,en,HotDance-ID
War Alliance - PvP Royale,5a60d6b985f1ea7d66f6a8b8,en,War Alliance - PvP Royale
Everdell,62d10a64c0eb7a5fcbb47c32,en,Everdell
Vegas Keno by Pokerist,660df4e016140f22016895cc,bn,Vegas Keno by Pokerist
Schnopsn - Online Schnapsen,55d954bc02ac645ad2235144,de,Schnopsn - Online Schnapsen
용구 탄생의 비밀 : 신규 서버 추가,627d369d0f57b15339e64165,ko,Secret of the Birth of the Dragon: New Server Added
モンプラ by GREE(グリー),55de15f202ac640423000038,ja,Monpla by GREE
Word Search Sea: Offline Games,591d3a5107e54223a90019c0,en,Word Search Sea: Offline Games
ハローキティワールド2,5bc40b49a2750e51c06fc738,ja,Hello Kitty World 2
Charmscape Jigsaw - HD Puzzle,68b58d38b3ddd2bd4f04718f,en,Charmscape Jigsaw - HD Puzzle
Bid Wars 1: Auction Simulator,56cbb61acaf6246b420010a4,en,Bid Wars 1: Auction Simulator
Pictonico!,6a0bafbe7adf589b0d95f89c,en,Pictonico!
Cops N Robbers:Pixel Craft Gun,55d670d5cb6a352d9500a82d,en,Cops N Robbers:Pixel Craft Gun
Wicked Defense,690556009b1f36d6cb8facee,en,Wicked Defense
Endless Frontier - Idle RPG,560efcc802ac64f120000157,en,Endless Frontier - Idle RPG
"開個好局-鬥地主,跑馬仔,台灣麻將,德州撲克,十三張,鬥牛",61d91464e1ab8d4c218d1fcd,zh-Hant,"Get started with a good game - Landlord, Horse Racing, Taiwan Mahjong, Texas Hold'em, Thirteen Cards, Bullfighting"
Age of History II,5c0f47310555731f15cd1816,en,Age of History II
Grand Slots: Lucky Games,666004e457d45655794086ba,en,Grand Slots: Lucky Games
Fitness Club Tycoon,6189cd885105120ca2bd78f1,en,Fitness Club Tycoon
繪夢江湖,6746a0b8909c93e71a818c5f,zh-Hant,Painting Dreams of Jianghu
Shelf Sort Puzzle Game,65c508f9b3ae2772010171e0,en,Shelf Sort Puzzle Game
开启打地鼠-动动手指就能玩,59116ce20211a601c00006e8,zh,Start playing Whack-a-Mole - play with just a tap of your finger!
御劍：星河訣愛,67f796d20a4730ef34aebbe4,zh-Hant,Sword Master: Star River Love
Yazy yatzy dice game,591e61e3b571312a6b000acd,und,Yazy yatzy dice game
英語学習ゲーム （英語物語）TOEIC文法や英検®単語に対応,55d9578602ac645ad22c35ce,ja,English Learning Game (English Story): Supports TOEIC grammar and Eiken® vocabulary.
Gas Station: Junkyard Tycoon,662d45e9b3ae27653eebb17f,en,Gas Station: Junkyard Tycoon
Groove Masters - DJ Drum Pad,5e8bfa2987bb2f6ce6315153,en,Groove Masters - DJ Drum Pad
WordOn HD,53784b9d830f782dbe0007d1,en,WordOn HD
Demon Hunter: Rebirth,62e090ec003c106faeac3e06,en,Demon Hunter: Rebirth
Train Attack: Merge War,686365d0980720b9f236c84f,en,Train Attack: Merge War
Eternal Zone Online,55d93b4c02ac645ad2071e72,en,Eternal Zone Online
Hole Swallow All - Eat All,685f3b0f98867ef41c350ba6,en,Hole Swallow All - Eat All
Türkçe Texas 101 Yüzbir Okey,58cdba5088880939ff0063a4,tr,Turkish Texas 101 Okey
熹妃：凤舞大楚,695c90def209520e06439fd2,zh,Consort Xi: Phoenix Dance in the Great Chu
鑽石角子,563c01167d42f7a5de0011d6,zh-Hant,Diamond Slots
"NovelNow-Novel,Story&Fiction",61f37c2290496951274d7e55,en,"NovelNow-Novel,Story&Fiction"
靈寵：種族之力,679078ce381d9a1d9787680f,zh-Hant,Spirit Pets: Racial Power
麻將之星,658eae46950cd229b0d72211,zh-Hant,Mahjong Star
サッカー日本代表ヒーローズ,5a139c7b6e3c6a406a5ddebf,ja,Japan National Football Team Heroes
FINAL FANTASY VIII Remastered,605bf60495725a020551344a,en,FINAL FANTASY VIII Remastered
悟空竞技麻将-湖北麻将合集,57fb8fcc0211a63c3b000231,zh,Wukong Arena Mahjong - Hubei Mahjong Collection
荒无之下,6a3a893d60b303cac28eb574,zh,Under the desolation
Drive Ahead! - Fun Car Battles,55d940fb02ac645ad217f029,en,Drive Ahead! - Fun Car Battles
Godzilla x Kong: Titan Chasers,6572336f3417b25e4533126d,en,Godzilla x Kong: Titan Chasers
Bible Word Puzzle - Word Games,5a998ab0ae1f4d57ea38e0f8,en,Bible Word Puzzle - Word Games
Alto's Odyssey,5a812eb29b837555589b2662,en,Alto's Odyssey
Soccer Agent,5f9b7646ed190245b7448778,en,Soccer Agent
L戦国乙女4 戦乱に閃く炯眼の軍師,65c10a68ce1be377d8971e90,ja,L Sengoku Otome 4: The Sharp-Eyed Strategist Who Shines in the midst of War
Grand Prix Story2,595b30740211a6c3580000c3,en,Grand Prix Story2
An Elmwood Trail - Crime Story,640d9d0df50efb3954ad3d94,en,An Elmwood Trail - Crime Story
聖鑰,6274a52095b39a35b2178011,zh-Hant,Holy Key
Jutsu Abyss：Chakra Unleashed,6621c58126bc3271edc40c75,en,Jutsu Abyss：Chakra Unleashed
Paris: City Adventure,5f239c5411a7206dbb1bcd1e,en,Paris: City Adventure
Kingdom Defender,59083c205e6e15359d00013d,en,Kingdom Defender
NASCAR® Manager,6510af982563a5217a60467c,en,NASCAR® Manager
麦吉庄园,6674ab7c594b7be57223d627,zh,Maggie's Manor
Layton : l'étrange village HD,5baacc78249f1f61a08d9b05,fr,Layton: The Curious Village HD
Pack Leader: The Expedition,693100c16fc4a5a0a6f8af53,en,Pack Leader: The Expedition
다크헬,69ba04b0497c2c54fec00145,ko,Dark Hell
DEEMO II,613c33847e4a5254a92dc4a1,vi,DEEMO II
たんクラ-単語クラッシュ：言葉消し単語パズルゲーム,6143f95d32fe421251e0a0d0,ja,TanKura - Word Crash: A word-erasing word puzzle game
Blackjack,56cca85702ac649f4d000001,en,Blackjack
Cursed Seal: Awakening,6976eff7119de965d3969f89,en,Cursed Seal: Awakening
Truth or Dare - Spicy and Evil,67074b289da4e9a533d55282,en,Truth or Dare - Spicy and Evil
Merge Mermaids-magic puzzles,5f275b5bbe9c6378c84e9d8b,en,Merge Mermaids-magic puzzles
FUTGenie,6949022aea9c410a4666b999,en,FUTGenie
The Hidden Treasures・Mystery,5dde0ce6030512228311c50f,en,The Hidden Treasures・Mystery
iGames,5a286fd780a6ed14ad0dcbdf,en,iGames
Red's First Flight,6245913bd9770667fb4f648d,en,Red's First Flight
No.Color: Color by Number,5a2b934257d45675663d933e,en,No.Color: Color by Number
클럽맞고 온라인 & 고스톱,55d9396a02ac645ad20153af,ko,Club Matgo Online & Go-Stop
Hills of Steel,593f058e0211a65d7900053f,en,Hills of Steel
20 Minutes Till Dawn:Premium,631be36f09935d0d3e0270e0,en,20 Minutes Till Dawn:Premium
Grand Goddess: Core Era,6837b71c68b40249543e4a9a,en,Grand Goddess: Core Era
拳皇97OL- 登录领不知火舞,562ab2ae02ac64e14900003f,zh,The King of Fighters '97 OL - Log in to receive Mai Shiranui
Ultimate QB: Football Legend,6827df73a669376e7119000b,en,Ultimate QB: Football Legend
Water Jam Sort: Water Sort,69154d8427ca4c0ee390184c,en,Water Jam Sort: Water Sort
My Free Farm 2,557e1b90de3024ba48007cb8,en,My Free Farm 2
Guardian Strike: Assault,687db90ac1a3889cb5a96409,en,Guardian Strike: Assault
泡泡射手—泡泡龙 开心打泡泡大作战,577a34210211a65e23000321,zh,Bubble Shooter - Bubble Dragon: Happy Bubble Battle
绝对演绎,61a6942580d1184629ff7f2c,zh,Absolute Interpretation
Resortopia,615416c4f4f0744ffabf64ca,en,Resortopia
환곡,69a6780b6aa9e276d6c56707,ko,Grain loan
超能爆蛋鴨,66f24cad31658ab04a63045b,zh-Hant,Super Egg-Breaking Duck
GardenScapes–Khu vườn huyền bí,69d70e7d2fcc490b0b90fedb,vi,GardenScapes – The Mysterious Garden
Buzzer Beater - Basketball PvP,680a407d0f01de0b23ab0597,en,Buzzer Beater - Basketball PvP
ゆるっとパズル カナヘイの小動物 すてきなホテル,65b8ef1190ba271c6ec31789,ja,Relaxing Puzzle: Kanahei's Little Animals - A Wonderful Hotel
Enchanted Inn,68c9ad0029cb91703b3a2cd0,en,Enchanted Inn
Townsmen - Medieval Strategy,55d3a1a802ac64350a000d1f,en,Townsmen - Medieval Strategy
Terrible's Social House,5b227c26fbc3917fd0467505,en,Terrible's Social House
Guardian War: RPG Pixel Games,657d0cf4c14b4712c96aecb3,en,Guardian War: RPG Pixel Games
두근두근 레스토랑 : 소셜 레스토랑 경영,55c527d102ac64f9c0002b1e,ko,Heart-pounding Restaurant: Social Restaurant Management
LEGO® Ninjago™,56cb9fc2d8676ae01c0001cb,pl,LEGO® Ninjago™
Bubbles IQ,55c5768402ac64f9c000386c,en,Bubbles IQ
Merge Age: Stone Haven,69461ea451085b0e82c8a0e1,en,Merge Age: Stone Haven
开心火锅店-好玩的美食模拟经营,5861e5ad0211a60847000cd4,zh,Happy Hot Pot Restaurant - A fun food simulation management game
Crime Mysteries: Hidden Murder,5ec4340d3dcfe911265721a4,en,Crime Mysteries: Hidden Murder
二战风云,55d20e4302ac64ee730001b1,zh,World War II
Danganronpa: Trigger Happy Hav,5ec71cbf9eb6147c803d3554,no,Danganronpa: Trigger Happy Hav
Mindblow: Guess the Word!,6590ec8bf31d4c10fa1f8239,en,Mindblow: Guess the Word!
土撥鼠Online-老虎機、麻將、德撲、捕魚機、娛樂城遊戲,59b2012248ccbc756d937358,zh-Hant,"Groundhog Online - Slots, Mahjong, Texas Hold'em, Fishing Machines, Casino Games"
萌えCanちぇんじ！,55d20e5d02ac64ee73000738,ja,MoeCan Change!
ドキドキディフェンス,6a14fed34bb5ced3d3b37418,ja,Heart-pounding defense
Blade of Chaos: Raider,62918c46b03a9e36e2f34f56,en,Blade of Chaos: Raider
Video Poker Multi Bonus,5f666042eafbc62cd54c8832,en,Video Poker Multi Bonus
恋は職場で,6631ac7d3b9e865710023991,ja,Love at the Workplace
Speedway Challenge 2026,69cf19543a62d5ee4481fd8f,en,Speedway Challenge 2026
Pets Harbor: Merge & Restore,6932988982b9c80bdf4b3975,en,Pets Harbor: Merge & Restore
Trucks Off Road,5dd72ca1f742374fab0f50c7,en,Trucks Off Road
Ragnarok Twilight - Chạng Vạng,697ec95d175a0af631b0da8f,vi,Ragnarok Twilight
جوابك جوابهم,6272aab173f76b1773306197,ar,Your answer is their answer.
Đại Chiến Tam Quốc,59e951e1eadf414ad99074ea,vi,Three Kingdoms War
Tiny Bookshop,6a42610ec92d43165b4989b8,en,Tiny Bookshop
Fantastic Baseball 26,65f39b1000e6d949f445c06f,en,Fantastic Baseball 26
Triviador,5fb5c892d6fe0d1544562349,pt,Triviador
Devil Hunter:Raider,6663a614b1b250fcbfde509e,en,Devil Hunter:Raider
Grand War 2: Strategy Games,63745a5fb3ae271316ab9c7c,en,Grand War 2: Strategy Games
少年歌行：风花雪月,67239885df55f1958a8ba6d7,zh,"The Ballad of Youth: Wind, Flowers, Snow, and Moon"
Super Tiny Football,66d2a9281668a80e5e48cf05,en,Super Tiny Football
铁血武林2,5ac223ca782b200e76f2105d,zh,Iron-Blooded Martial Arts 2
Puzzly Words,55d93e7602ac645ad2105ca2,en,Puzzly Words
Tile Triple 3D,5f9e281f87126d560b8d0232,en,Tile Triple 3D
Ohana Island: Blast & Build,5d1dcc985c6ace7156740ea7,en,Ohana Island: Blast & Build
ラストオリジン –次世代美少女×戦略RPG-,5e265b36f27c915bf7317359,ja,Last Origin -Next Generation Beautiful Girl x Strategy RPG-
指點兵兵,6870cbf39ab0ef6919b83e51,zh-Hant,Pointing out soldiers
Teon,5707624cd58add379600069a,fi,The act
십이지천M The ONE,660122adfb94935c99a75331,ko,Twelve Sky M The One
Chants of Sennaar,68501e9c1d20573babc3463a,ta,Chants of Sennaar
Peekaboo Games: Barn Animals,5c470d369003bc68d33c7226,en,Peekaboo Games: Barn Animals
Detective Twins: Hidden Object,67b736e93af0f3ab1e5206e6,en,Detective Twins: Hidden Object
Star Spins Slots: Vegas Slots,55d9404702ac645ad215ce6b,en,Star Spins Slots: Vegas Slots
Dino Squad: Online Action,5e71070c188dfd09b34b9cd7,en,Dino Squad: Online Action
Vegas Night Slots,5d0490d29fabba0fd1075221,en,Vegas Night Slots
鉄道パークZ,5a6986384d2bd07f49ec7dc6,ja,Railway Park Z
Where's My Water?,55d20e3a02ac64ee73000033,en,Where's My Water?
Box Cat Jam,659c0b33b3ae271543d8db54,en,Box Cat Jam
괴물 사냥꾼 키우기 : 방치형 RPG,67e74979128c56a83480ea8e,ko,Raising a Monster Hunter: Idle RPG
Legendary Tales 1,61043ebf5755e871edfa98c8,en,Legendary Tales 1
Rise Up: Balloon Game,5aad97449f479f0a4ad404f1,en,Rise Up: Balloon Game
Music Wars Rockstar: Rap Life,631686d0b5746274d42076fd,en,Music Wars Rockstar: Rap Life
三國風雲：福利加強版,6903ea1543283a7583be73ce,zh-Hant,Three Kingdoms: Enhanced Welfare Edition
联众菠萝扑克,55d93f8c02ac645ad213983e,zh,Lianzhong Pineapple Poker
Exploding Kittens® 2,6699b23b34310846baa736d4,en,Exploding Kittens® 2
Dark December,692e5775d7aa530af9ddad91,en,Dark December
Layton : destin perdu HD,5f0d0d5761e0893c537a99d8,fr,Layton: Lost Destiny HD
Keno Star - Multi Card Games,62f30b4f6741b433339940f6,en,Keno Star - Multi Card Games
Warface GO: FPS shooting games,5d445e5b3ea9832e330fd285,en,Warface GO: FPS shooting games
仙逆H5-IP正版授权修仙手游,68120ca91172c33273a8bb0c,zh,Xian Ni H5 - Officially Licensed Xianxia Mobile Game
Taboo,6167cf0d528c573641a08386,en,Taboo
Ultimate Cribbage: Card Board,55de046102ac6453fd0262a5,en,Ultimate Cribbage: Card Board
Let's Create! Pottery 2,5eea2e36eafbc63d00d91c88,en,Let's Create! Pottery 2
Immortals Revenge,68fc444bd18fe2c242c4418d,en,Immortals Revenge
Jelly Match: Color Sort,6990c009c75efb070a41ba6d,en,Jelly Match: Color Sort
Merge Dreamland - Offline Game,66880731b3ae278187255d1e,en,Merge Dreamland - Offline Game
Legend of Kingdoms: Idle RPG,66fa73ef43283a39a3a7a5d9,en,Legend of Kingdoms: Idle RPG
颜色大作战 - 不服来通关 红蓝休闲塔防游戏,651395f4e5e2f40b7e6a7ca4,zh,Color Battle - Challenge Yourself! A casual tower defense game featuring red and blue colors.
Agent Hunt – Hitman Shooter,647fe1a1fefdb67002f71198,en,Agent Hunt – Hitman Shooter
Carrion,67129bf90ca8d5f4b26d99d9,en,Carrion
네메시스: 나인,6a0d44bdb9983419bdc42e1d,ko,Nemesis: Nine
超凡台球-桌球竞技游戏,5cf7af313ea983740cea0320,zh,Superb Billiards - A competitive billiards game
Idle Goblin Valley: Chill Farm,67049a23c113ee2baf6de0cb,en,Idle Goblin Valley: Chill Farm
Fishing Rival 3D,61e7a4e23b89180dbcba78a7,en,Fishing Rival 3D
Bold Moves,64847c023e58e34a9b1cb72e,en,Bold Moves
Chess Universe: Play Online,5dd8d23fe741951a1500c52f,en,Chess Universe: Play Online
Fairyscapes Adventure,6416c9021aa34755e317d858,en,Fairyscapes Adventure
Cat Games for Cats: Fishing,659626cbb969ea2d2e5c9e54,en,Cat Games for Cats: Fishing
Monster Train,680b348af14f1d17b3d75d94,en,Monster Train
Angels Pact: Reversal World,641d124238d2a27d90f5dae8,en,Angels Pact: Reversal World
Premium Ball,67e7da4830c602ae6ae3de4f,en,Premium Ball
War of Colony,5951d6e50211a665b5000267,en,War of Colony
Magic Garden: Grow & Collect,68452e554f9f32feda5fbcd2,en,Magic Garden: Grow & Collect
Rebirth of Myths: Sage Returns,680999352de0bbaf74143951,en,Rebirth of Myths: Sage Returns
欢乐战三国,6587a65462e4300f8cc1f02b,zh,Happy Three Kingdoms
对决！剑之川,68a800bae38f7112e8e832ec,zh,A duel! Sword River
Dungeon Cross - Relic Hunter,695485c70e4abc89c01b78e5,en,Dungeon Cross - Relic Hunter
Dustbunny: Emotions to Plants,657d1b4b5b0a315abcf9015f,en,Dustbunny: Emotions to Plants
Double Win Vegas Slots 777,563ae0706b5419d8e20009d8,en,Double Win Vegas Slots 777
Tropico,5c18ff97a2750e20f3c5e8e6,it,Tropic
Cực Tốc Tam Quốc,67b6cb2945ae2e74f1207e57,vi,Extreme Speed ​​Three Kingdoms
Solitaire Angel - Card Puzzle,68292942eac400dd1310815f,en,Solitaire Angel - Card Puzzle
Alliance At War,6012597a628da11ce727bafc,en,Alliance At War
Sand Miner: Idle Mining Game,640fe8d1ad4adb265d535025,en,Sand Miner: Idle Mining Game
Summoners Era: Idle RPG Heroes,5df448ea9a1082129aacb852,en,Summoners Era: Idle RPG Heroes
Monster Car,6865fa4eacc256cdd9855f00,en,Monster Car
Color Screw,66ad7b3789c2a64ce67f1cc3,en,Color Screw
Slots Craze: Casino Games,55ce995ba57d107db80123ce,en,Slots Craze: Casino Games
Castle Defenders Clash,6825b496a43f04a8b40ccd55,en,Castle Defenders Clash
Dolphin Love Story,693113641019b40e56b07d0d,en,Dolphin Love Story
화산파 키우기 : 1주년 기념 신규 서버!,66c955b264c2e2b21904da7a,ko,Raising the Volcanic Clan: New Server for the 1st Anniversary!
Volley Girls: HS Volleyball,689e97430037616a070888c1,en,Volley Girls: HS Volleyball
TMNT:Shredder’s Revenge Mobile,67d01d5abbec56dde3c6edd9,en,TMNT:Shredder’s Revenge Mobile
영혼 키우기 : 두 얼굴의 소녀들,669dd48ee94e9be69f8420fa,ko,Raising Souls: Two-Faced Girls
无尽洪荒 - 怀旧文字挂机游戏,6279f1f1afd39438c471c61e,zh,Endless Wilderness - A Nostalgic Text-Based Idle Game
GOLIATH,65810f3a97f9160e4f2ed10f,en,GOLIATH
Tiny Rails - Train Tycoon 2026,5850151b0211a611130007b7,en,Tiny Rails - Train Tycoon 2026
Five Hearts Under One Roof,67d8f82de56011a6f68fb2ea,en,Five Hearts Under One Roof
Soccer Empire,632292fab3ae2758a816e420,en,Soccer Empire
Solitaire Farm: Card Games,5fbdb765f4e489145301935e,en,Solitaire Farm: Card Games
Chess Clash: Online & Offline,60ae2d056acb9129701afc19,en,Chess Clash: Online & Offline
VOICEコミュニティ(旧:インスピ),606c31c0c6350a6d4f33db18,ja,VOICE Community (formerly: INSPI)
"Warhammer 40,000: Warpforge",6526b75b5c93d541a71e9b0e,en,"Warhammer 40,000: Warpforge"
Fun Games - Robuck Simulator,682222be39bb354541f38887,en,Fun Games - Robuck Simulator
Legend of Sage: ตำนานเซียน,685e02c11525cf8eb09246e9,th,Legend of Sage: The Legend of the Sage
닌자 키우기 온라인: 쉽고 빠른 방치형 RPG,605c9205c168496be1b6f7a7,ko,Raising a Ninja Online: Easy and Fast Idle RPG
Idle Hotel Kingdom Tycoon,64a3e81be9f75b6d5bf42c1b,en,Idle Hotel Kingdom Tycoon
Negamon Lite: Monster Battle,66d608b327e2c155c59d092f,no,Negamon Lite: Monster Battle
HITMAN World of Assassination,68acd646065944165ec035ad,en,HITMAN World of Assassination
애니 판타지: 방치,5df2e70629053f794648576c,ko,Anime Fantasy: Neglect
Wonderland M,652244c851a1315865c7756a,en,Wonderland M
永恆漩渦,69aaa13dc4c85498d057f52b,zh-Hant,Eternal Vortex
